No.,Time,Source,Destination,Protocol,Length,Info,Time,Result
783,2017-03-06 16:05:54.716968,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:54,THR
784,2017-03-06 16:05:54.918042,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:54,OK
785,2017-03-06 16:05:54.922595,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:54,OK
786,2017-03-06 16:05:54.927556,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:54,THR
787,2017-03-06 16:05:55.130677,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:55,OK
788,2017-03-06 16:05:55.135268,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:55,OK
789,2017-03-06 16:05:55.138723,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:55,THR
790,2017-03-06 16:05:55.339162,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:55,OK
791,2017-03-06 16:05:55.342935,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:55,OK
792,2017-03-06 16:05:55.346552,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:55,THR
793,2017-03-06 16:05:55.547880,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:05:55,OK
794,2017-03-06 16:05:55.551758,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:55,OK
795,2017-03-06 16:05:55.555105,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:55,THR
796,2017-03-06 16:05:55.756616,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:55,OK
797,2017-03-06 16:05:55.760266,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:55,OK
798,2017-03-06 16:05:55.764118,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:55,THR
799,2017-03-06 16:05:55.964904,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:55,OK
800,2017-03-06 16:05:55.968425,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:55,OK
801,2017-03-06 16:05:55.971839,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:55,THR
802,2017-03-06 16:05:56.173605,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:56,OK
803,2017-03-06 16:05:56.177644,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:56,OK
804,2017-03-06 16:05:56.181137,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:56,THR
805,2017-03-06 16:05:56.383738,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:56,OK
806,2017-03-06 16:05:56.387732,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:56,OK
807,2017-03-06 16:05:56.391301,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:56,THR
808,2017-03-06 16:05:56.618810,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:05:56,OK
809,2017-03-06 16:05:56.622443,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:56,OK
810,2017-03-06 16:05:56.625969,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:56,THR
811,2017-03-06 16:05:56.826848,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:56,OK
812,2017-03-06 16:05:56.830348,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:56,OK
813,2017-03-06 16:05:56.833660,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:56,THR
814,2017-03-06 16:05:57.035954,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:57,OK
815,2017-03-06 16:05:57.039794,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:57,OK
816,2017-03-06 16:05:57.043496,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:57,THR
817,2017-03-06 16:05:57.249461,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:57,OK
818,2017-03-06 16:05:57.253968,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:57,OK
819,2017-03-06 16:05:57.258884,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:57,THR
820,2017-03-06 16:05:57.459969,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:57,OK
821,2017-03-06 16:05:57.463919,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:57,OK
822,2017-03-06 16:05:57.468716,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:57,THR
823,2017-03-06 16:05:57.670357,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:05:57,OK
824,2017-03-06 16:05:57.674121,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:57,OK
825,2017-03-06 16:05:57.677348,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:57,THR
826,2017-03-06 16:05:57.879381,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:57,OK
827,2017-03-06 16:05:57.883499,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:57,OK
828,2017-03-06 16:05:57.886762,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:57,THR
829,2017-03-06 16:05:58.088930,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:58,OK
830,2017-03-06 16:05:58.092805,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:58,OK
831,2017-03-06 16:05:58.096652,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:58,THR
832,2017-03-06 16:05:58.298673,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:58,OK
833,2017-03-06 16:05:58.302560,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:58,OK
834,2017-03-06 16:05:58.306189,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:58,THR
835,2017-03-06 16:05:58.507339,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:58,OK
836,2017-03-06 16:05:58.511849,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:58,OK
837,2017-03-06 16:05:58.516434,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:58,THR
838,2017-03-06 16:05:58.718520,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:05:58,OK
839,2017-03-06 16:05:58.722482,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:58,OK
840,2017-03-06 16:05:58.725787,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:58,THR
841,2017-03-06 16:05:58.930639,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:58,OK
842,2017-03-06 16:05:58.935774,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:58,OK
843,2017-03-06 16:05:58.939571,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:58,THR
844,2017-03-06 16:05:59.140551,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:59,OK
845,2017-03-06 16:05:59.144377,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:59,OK
846,2017-03-06 16:05:59.150163,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:59,THR
847,2017-03-06 16:05:59.351549,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:59,OK
848,2017-03-06 16:05:59.355393,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:59,OK
849,2017-03-06 16:05:59.358711,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:59,THR
850,2017-03-06 16:05:59.560264,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:05:59,OK
851,2017-03-06 16:05:59.564247,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:59,OK
852,2017-03-06 16:05:59.567401,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:59,THR
853,2017-03-06 16:05:59.769320,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:59,OK
854,2017-03-06 16:05:59.773384,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:59,OK
855,2017-03-06 16:05:59.777449,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:59,THR
856,2017-03-06 16:05:59.980242,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:59,OK
857,2017-03-06 16:05:59.984313,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:05:59,OK
858,2017-03-06 16:05:59.987662,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:05:59,THR
859,2017-03-06 16:06:00.190876,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:00,OK
860,2017-03-06 16:06:00.194826,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:00,OK
861,2017-03-06 16:06:00.198344,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:00,THR
862,2017-03-06 16:06:00.400256,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:00,OK
863,2017-03-06 16:06:00.404833,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:00,OK
864,2017-03-06 16:06:00.408448,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:00,THR
865,2017-03-06 16:06:00.620266,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:00,OK
866,2017-03-06 16:06:00.625190,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:00,OK
867,2017-03-06 16:06:00.628898,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:00,THR
868,2017-03-06 16:06:00.830606,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:00,OK
869,2017-03-06 16:06:00.834630,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:00,OK
870,2017-03-06 16:06:00.837910,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:00,THR
871,2017-03-06 16:06:01.039798,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:01,OK
872,2017-03-06 16:06:01.044321,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:01,OK
873,2017-03-06 16:06:01.047637,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:01,THR
874,2017-03-06 16:06:01.248893,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:01,OK
875,2017-03-06 16:06:01.252727,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:01,OK
876,2017-03-06 16:06:01.256450,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:01,THR
877,2017-03-06 16:06:01.457988,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:01,OK
878,2017-03-06 16:06:01.462321,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:01,OK
879,2017-03-06 16:06:01.465645,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:01,THR
880,2017-03-06 16:06:01.667477,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:01,OK
881,2017-03-06 16:06:01.671302,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:01,OK
882,2017-03-06 16:06:01.675209,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:01,THR
883,2017-03-06 16:06:01.877823,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:01,OK
884,2017-03-06 16:06:01.882226,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:01,OK
885,2017-03-06 16:06:01.886419,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:01,THR
886,2017-03-06 16:06:02.088423,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:02,OK
887,2017-03-06 16:06:02.092696,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:02,OK
888,2017-03-06 16:06:02.096428,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:02,THR
889,2017-03-06 16:06:02.297367,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:02,OK
890,2017-03-06 16:06:02.301243,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:02,OK
891,2017-03-06 16:06:02.304597,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:02,THR
892,2017-03-06 16:06:02.505433,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:02,OK
893,2017-03-06 16:06:02.509258,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:02,OK
894,2017-03-06 16:06:02.512694,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:02,THR
895,2017-03-06 16:06:02.714515,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:02,OK
896,2017-03-06 16:06:02.718514,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:02,OK
897,2017-03-06 16:06:02.722356,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:02,THR
898,2017-03-06 16:06:02.923246,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:02,OK
899,2017-03-06 16:06:02.927015,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:02,OK
900,2017-03-06 16:06:02.930587,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:02,THR
901,2017-03-06 16:06:03.131611,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:03,OK
902,2017-03-06 16:06:03.135388,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:03,OK
903,2017-03-06 16:06:03.139272,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:03,THR
904,2017-03-06 16:06:03.340246,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:03,OK
905,2017-03-06 16:06:03.344120,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:03,OK
906,2017-03-06 16:06:03.347593,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:03,THR
907,2017-03-06 16:06:03.548229,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:03,OK
908,2017-03-06 16:06:03.554694,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:03,OK
909,2017-03-06 16:06:03.558010,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:03,THR
910,2017-03-06 16:06:03.759633,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:03,OK
911,2017-03-06 16:06:03.763553,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:03,OK
912,2017-03-06 16:06:03.767186,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:03,THR
913,2017-03-06 16:06:03.967386,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:03,OK
914,2017-03-06 16:06:03.971040,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:03,OK
915,2017-03-06 16:06:03.974549,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:03,THR
916,2017-03-06 16:06:04.177585,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:04,OK
917,2017-03-06 16:06:04.181347,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:04,OK
918,2017-03-06 16:06:04.184842,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:04,THR
919,2017-03-06 16:06:04.386354,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:04,OK
920,2017-03-06 16:06:04.390159,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:04,OK
921,2017-03-06 16:06:04.395013,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:04,THR
922,2017-03-06 16:06:04.619240,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:04,OK
923,2017-03-06 16:06:04.623017,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:04,OK
924,2017-03-06 16:06:04.626172,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:04,THR
925,2017-03-06 16:06:04.827847,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:04,OK
926,2017-03-06 16:06:04.831313,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:04,OK
927,2017-03-06 16:06:04.834369,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:04,THR
928,2017-03-06 16:06:05.034977,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:05,OK
929,2017-03-06 16:06:05.038623,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:05,OK
930,2017-03-06 16:06:05.041851,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:05,THR
931,2017-03-06 16:06:05.244638,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:05,OK
932,2017-03-06 16:06:05.248588,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:05,OK
933,2017-03-06 16:06:05.252385,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:05,THR
934,2017-03-06 16:06:05.454515,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:05,OK
935,2017-03-06 16:06:05.458437,192.168.233.145,192.168.233.114,SMPP,78,"SMPP Submit_sm - resp: ""Ok""",16:06:05,OK
936,2017-03-06 16:06:05.462083,192.168.233.145,192.168.233.114,SMPP,70,"SMPP Submit_sm - resp: ""Throttling error (ESME exceeded allowed message limits)""",16:06:05,THR
937,2017-03-06 16:06:05.663225,192.168.233.145,192.168.233.114,SMPP,78,"[TCP Previous segment not captured] SMPP Submit_sm - resp: ""Ok""",16:06:05,OK
